bench, mem, temp, row_size, row_count, col_count, cycles
q1, c, -, 512, 32768, 4, 170075
q1, r, c, 512, 32768, 4, 764454
q1, r, h, 512, 32768, 4, 761143
q1, d, -, 512, 32768, 4, 1591519
q1, c, -, 512, 32768, 4, 171512
q1, r, c, 512, 32768, 4, 764016
q1, r, h, 512, 32768, 4, 759071
q1, d, -, 512, 32768, 4, 1588880
q1, c, -, 512, 32768, 4, 170203
q1, r, c, 512, 32768, 4, 762528
q1, r, h, 512, 32768, 4, 758629
q1, d, -, 512, 32768, 4, 1588632
q1, c, -, 512, 32768, 4, 170997
q1, r, c, 512, 32768, 4, 759154
q1, r, h, 512, 32768, 4, 762120
q1, d, -, 512, 32768, 4, 1588278
q1, c, -, 512, 32768, 4, 170992
q1, r, c, 512, 32768, 4, 761040
q1, r, h, 512, 32768, 4, 758973
q1, d, -, 512, 32768, 4, 1592807
q1, c, -, 512, 32768, 4, 170597
q1, r, c, 512, 32768, 4, 769535
q1, r, h, 512, 32768, 4, 783205
q1, d, -, 512, 32768, 4, 1596722
q1, c, -, 512, 32768, 4, 171070
q1, r, c, 512, 32768, 4, 771066
q1, r, h, 512, 32768, 4, 758751
q1, d, -, 512, 32768, 4, 1588643
q1, c, -, 512, 32768, 4, 170389
q1, r, c, 512, 32768, 4, 760833
q1, r, h, 512, 32768, 4, 758525
q1, d, -, 512, 32768, 4, 1588739
q1, c, -, 512, 32768, 4, 170316
q1, r, c, 512, 32768, 4, 762083
q1, r, h, 512, 32768, 4, 758887
q1, d, -, 512, 32768, 4, 1588500
q1, c, -, 512, 32768, 4, 169643
q1, r, c, 512, 32768, 4, 760318
q1, r, h, 512, 32768, 4, 760393
q1, d, -, 512, 32768, 4, 1588564
q1, c, -, 512, 32768, 4, 170875
q1, r, c, 512, 32768, 4, 761031
q1, r, h, 512, 32768, 4, 758830
q1, d, -, 512, 32768, 4, 1588743
q1, c, -, 512, 32768, 4, 170782
q1, r, c, 512, 32768, 4, 765078
q1, r, h, 512, 32768, 4, 760995
q1, d, -, 512, 32768, 4, 1592229
q1, c, -, 512, 32768, 4, 172132
q1, r, c, 512, 32768, 4, 761880
q1, r, h, 512, 32768, 4, 760579
q1, d, -, 512, 32768, 4, 1588885
q1, c, -, 512, 32768, 4, 169839
q1, r, c, 512, 32768, 4, 761106
q1, r, h, 512, 32768, 4, 758898
q1, d, -, 512, 32768, 4, 1588586
q1, c, -, 512, 32768, 4, 169607
q1, r, c, 512, 32768, 4, 761735
q1, r, h, 512, 32768, 4, 759555
q1, d, -, 512, 32768, 4, 1588157
q1, c, -, 512, 32768, 4, 171962
q1, r, c, 512, 32768, 4, 761503
q1, r, h, 512, 32768, 4, 758654
q1, d, -, 512, 32768, 4, 1588676
q1, c, -, 512, 32768, 4, 170975
q1, r, c, 512, 32768, 4, 773547
q1, r, h, 512, 32768, 4, 758203
q1, d, -, 512, 32768, 4, 1596552
q1, c, -, 512, 32768, 4, 172413
q1, r, c, 512, 32768, 4, 783385
q1, r, h, 512, 32768, 4, 758720
q1, d, -, 512, 32768, 4, 1588933
q1, c, -, 512, 32768, 4, 171772
q1, r, c, 512, 32768, 4, 761225
q1, r, h, 512, 32768, 4, 759352
q1, d, -, 512, 32768, 4, 1589488
q1, c, -, 512, 32768, 4, 171600
q1, r, c, 512, 32768, 4, 759409
q1, r, h, 512, 32768, 4, 759372
q1, d, -, 512, 32768, 4, 1588669
q1, c, -, 512, 32768, 4, 172055
q1, r, c, 512, 32768, 4, 759326
q1, r, h, 512, 32768, 4, 757956
q1, d, -, 512, 32768, 4, 1588418
q1, c, -, 512, 32768, 4, 171276
q1, r, c, 1024, 32768, 4, 96340
q1, r, h, 1024, 32768, 4, 95764
q1, d, -, 1024, 32768, 4, 510709
q1, c, -, 1024, 32768, 4, 172896
q1, r, c, 1024, 32768, 4, 96347
q1, r, h, 1024, 32768, 4, 95776
q1, d, -, 1024, 32768, 4, 510156
q1, c, -, 1024, 32768, 4, 170538
q1, r, c, 1024, 32768, 4, 96350
q1, r, h, 1024, 32768, 4, 95730
q1, d, -, 1024, 32768, 4, 510282
q1, c, -, 1024, 32768, 4, 171347
q1, r, c, 1024, 32768, 4, 96351
q1, r, h, 1024, 32768, 4, 95766
q1, d, -, 1024, 32768, 4, 510323
q1, c, -, 1024, 32768, 4, 170356
q1, r, c, 1024, 32768, 4, 96353
q1, r, h, 1024, 32768, 4, 97991
q1, d, -, 1024, 32768, 4, 512127
q1, c, -, 1024, 32768, 4, 169843
q1, r, c, 1024, 32768, 4, 100702
q1, r, h, 1024, 32768, 4, 95747
q1, d, -, 1024, 32768, 4, 511053
q1, c, -, 1024, 32768, 4, 172518
q1, r, c, 1024, 32768, 4, 99266
q1, r, h, 1024, 32768, 4, 95685
q1, d, -, 1024, 32768, 4, 510593
q1, c, -, 1024, 32768, 4, 171284
q1, r, c, 1024, 32768, 4, 98580
q1, r, h, 1024, 32768, 4, 95703
q1, d, -, 1024, 32768, 4, 509997
q1, c, -, 1024, 32768, 4, 171420
q1, r, c, 1024, 32768, 4, 96345
q1, r, h, 1024, 32768, 4, 95715
q1, d, -, 1024, 32768, 4, 510318
q1, c, -, 1024, 32768, 4, 173034
q1, r, c, 1024, 32768, 4, 96358
q1, r, h, 1024, 32768, 4, 95776
q1, d, -, 1024, 32768, 4, 512170
q1, c, -, 1024, 32768, 4, 169887
q1, r, c, 1024, 32768, 4, 96364
q1, r, h, 1024, 32768, 4, 98545
q1, d, -, 1024, 32768, 4, 512126
q1, c, -, 1024, 32768, 4, 170577
q1, r, c, 1024, 32768, 4, 96350
q1, r, h, 1024, 32768, 4, 97579
q1, d, -, 1024, 32768, 4, 509857
q1, c, -, 1024, 32768, 4, 170485
q1, r, c, 1024, 32768, 4, 96355
q1, r, h, 1024, 32768, 4, 96229
q1, d, -, 1024, 32768, 4, 510045
q1, c, -, 1024, 32768, 4, 170820
q1, r, c, 1024, 32768, 4, 98653
q1, r, h, 1024, 32768, 4, 95795
q1, d, -, 1024, 32768, 4, 510609
q1, c, -, 1024, 32768, 4, 171023
q1, r, c, 1024, 32768, 4, 96352
q1, r, h, 1024, 32768, 4, 97844
q1, d, -, 1024, 32768, 4, 510136
q1, c, -, 1024, 32768, 4, 170919
q1, r, c, 1024, 32768, 4, 96350
q1, r, h, 1024, 32768, 4, 95729
q1, d, -, 1024, 32768, 4, 511289
q1, c, -, 1024, 32768, 4, 171374
q1, r, c, 1024, 32768, 4, 96343
q1, r, h, 1024, 32768, 4, 95706
q1, d, -, 1024, 32768, 4, 510260
q1, c, -, 1024, 32768, 4, 170997
q1, r, c, 1024, 32768, 4, 96357
q1, r, h, 1024, 32768, 4, 95820
q1, d, -, 1024, 32768, 4, 509881
q1, c, -, 1024, 32768, 4, 173055
q1, r, c, 1024, 32768, 4, 96373
q1, r, h, 1024, 32768, 4, 95740
q1, d, -, 1024, 32768, 4, 510397
q1, c, -, 1024, 32768, 4, 172450
q1, r, c, 1024, 32768, 4, 98931
q1, r, h, 1024, 32768, 4, 95762
q1, d, -, 1024, 32768, 4, 510365
q1, c, -, 1024, 32768, 4, 171524
q1, r, c, 1024, 32768, 4, 98846
q1, r, h, 1024, 32768, 4, 95750
q1, d, -, 1024, 32768, 4, 510807
q1, c, -, 1024, 32768, 4, 172020
q1, r, c, 1024, 32768, 4, 96364
q1, r, h, 1024, 32768, 4, 97925
q1, d, -, 1024, 32768, 4, 512083
q1, c, -, 1024, 32768, 4, 170219
q1, r, c, 1024, 32768, 4, 99871
q1, r, h, 1024, 32768, 4, 95750
q1, d, -, 1024, 32768, 4, 510705
q1, c, -, 1024, 32768, 4, 171602
q1, r, c, 1024, 32768, 4, 96353
q1, r, h, 1024, 32768, 4, 95786
q1, d, -, 1024, 32768, 4, 510400
q1, c, -, 1024, 32768, 4, 173008
q1, r, c, 1024, 32768, 4, 96339
q1, r, h, 1024, 32768, 4, 95757
q1, d, -, 1024, 32768, 4, 510363
q1, c, -, 1024, 32768, 4, 171463
q1, r, c, 1024, 32768, 4, 96343
q1, r, h, 1024, 32768, 4, 95813
q1, d, -, 1024, 32768, 4, 511374
q1, c, -, 1024, 32768, 4, 171467
q1, r, c, 1024, 32768, 4, 98647
q1, r, h, 1024, 32768, 4, 95815
q1, d, -, 1024, 32768, 4, 512377
q1, c, -, 1024, 32768, 4, 171908
q1, r, c, 1024, 32768, 4, 96339
q1, r, h, 1024, 32768, 4, 97698
q1, d, -, 1024, 32768, 4, 509678
q1, c, -, 1024, 32768, 4, 176338
q1, r, c, 1024, 32768, 4, 96341
q1, r, h, 1024, 32768, 4, 95732
q1, d, -, 1024, 32768, 4, 511730
q1, c, -, 1024, 32768, 4, 170476
q1, r, c, 1024, 32768, 4, 96359
q1, r, h, 1024, 32768, 4, 95741
q1, d, -, 1024, 32768, 4, 511517
q1, c, -, 1024, 32768, 4, 172285
q1, r, c, 1024, 32768, 4, 162643
q1, r, h, 1024, 32768, 4, 160819
q1, d, -, 1024, 32768, 4, 621456
q1, c, -, 1024, 32768, 4, 170084
q1, r, c, 1024, 32768, 4, 162339
q1, r, h, 1024, 32768, 4, 158979
q1, d, -, 1024, 32768, 4, 621528
q1, c, -, 1024, 32768, 4, 170371
q1, r, c, 1024, 32768, 4, 159993
q1, r, h, 1024, 32768, 4, 170196
q1, d, -, 1024, 32768, 4, 620247
q1, c, -, 1024, 32768, 4, 177140
q1, r, c, 1024, 32768, 4, 159994
q1, r, h, 1024, 32768, 4, 162303
q1, d, -, 1024, 32768, 4, 620454
q1, c, -, 1024, 32768, 4, 171802
q1, r, c, 1024, 32768, 4, 159994
q1, r, h, 1024, 32768, 4, 162274
q1, d, -, 1024, 32768, 4, 620513
q1, c, -, 1024, 32768, 4, 171887
q1, r, c, 1024, 32768, 4, 162427
q1, r, h, 1024, 32768, 4, 159018
q1, d, -, 1024, 32768, 4, 621689
q1, c, -, 1024, 32768, 4, 170740
q1, r, c, 1024, 32768, 4, 163763
q1, r, h, 1024, 32768, 4, 159005
q1, d, -, 1024, 32768, 4, 620981
q1, c, -, 1024, 32768, 4, 170258
q1, r, c, 1024, 32768, 4, 159986
q1, r, h, 1024, 32768, 4, 160407
q1, d, -, 1024, 32768, 4, 620390
q1, c, -, 1024, 32768, 4, 171931
q1, r, c, 1024, 32768, 4, 159988
q1, r, h, 1024, 32768, 4, 158970
q1, d, -, 1024, 32768, 4, 621387
q1, c, -, 1024, 32768, 4, 171239
q1, r, c, 1024, 32768, 4, 162370
q1, r, h, 1024, 32768, 4, 158888
q1, d, -, 1024, 32768, 4, 629548
q1, c, -, 1024, 32768, 4, 171770
q1, r, c, 1024, 32768, 4, 159985
q1, r, h, 1024, 32768, 4, 158957
q1, d, -, 1024, 32768, 4, 629542
q1, c, -, 1024, 32768, 4, 171198
q1, r, c, 1024, 32768, 4, 164044
q1, r, h, 1024, 32768, 4, 158927
q1, d, -, 1024, 32768, 4, 622610
q1, c, -, 1024, 32768, 4, 171014
q1, r, c, 1024, 32768, 4, 159990
q1, r, h, 1024, 32768, 4, 161023
q1, d, -, 1024, 32768, 4, 620206
q1, c, -, 1024, 32768, 4, 171778
q1, r, c, 1024, 32768, 4, 159985
q1, r, h, 1024, 32768, 4, 159947
q1, d, -, 1024, 32768, 4, 620020
q1, c, -, 1024, 32768, 4, 171738
q1, r, c, 1024, 32768, 4, 159994
q1, r, h, 1024, 32768, 4, 160203
q1, d, -, 1024, 32768, 4, 622461
q1, c, -, 1024, 32768, 4, 170441
q1, r, c, 1024, 32768, 4, 160027
q1, r, h, 1024, 32768, 4, 160253
q1, d, -, 1024, 32768, 4, 619928
q1, c, -, 1024, 32768, 4, 171155
q1, r, c, 1024, 32768, 4, 162490
q1, r, h, 1024, 32768, 4, 159005
q1, d, -, 1024, 32768, 4, 621736
q1, c, -, 1024, 32768, 4, 170718
q1, r, c, 1024, 32768, 4, 162222
q1, r, h, 1024, 32768, 4, 158987
q1, d, -, 1024, 32768, 4, 622072
q1, c, -, 1024, 32768, 4, 170058
q1, r, c, 1024, 32768, 4, 159990
q1, r, h, 1024, 32768, 4, 162946
q1, d, -, 1024, 32768, 4, 620476
q1, c, -, 1024, 32768, 4, 171917
q1, r, c, 1024, 32768, 4, 159982
q1, r, h, 1024, 32768, 4, 161309
q1, d, -, 1024, 32768, 4, 622725
q1, c, -, 1024, 32768, 4, 173923
q1, r, c, 1024, 32768, 4, 160005
q1, r, h, 1024, 32768, 4, 161265
q1, d, -, 1024, 32768, 4, 620043
q1, c, -, 1024, 32768, 4, 172162
q1, r, c, 1024, 32768, 4, 160005
q1, r, h, 1024, 32768, 4, 161017
q1, d, -, 1024, 32768, 4, 623619
q1, c, -, 1024, 32768, 4, 171297
q1, r, c, 1024, 32768, 4, 175445
q1, r, h, 1024, 32768, 4, 159013
q1, d, -, 1024, 32768, 4, 621890
q1, c, -, 1024, 32768, 4, 170053
q1, r, c, 1024, 32768, 4, 159994
q1, r, h, 1024, 32768, 4, 161265
q1, d, -, 1024, 32768, 4, 620154
q1, c, -, 1024, 32768, 4, 170292
q1, r, c, 1024, 32768, 4, 169029
q1, r, h, 1024, 32768, 4, 159096
q1, d, -, 1024, 32768, 4, 622444
q1, c, -, 1024, 32768, 4, 170399
q1, r, c, 1024, 32768, 4, 163224
q1, r, h, 1024, 32768, 4, 158911
q1, d, -, 1024, 32768, 4, 621351
q1, c, -, 1024, 32768, 4, 170437
q1, r, c, 1024, 32768, 4, 159987
q1, r, h, 1024, 32768, 4, 161283
q1, d, -, 1024, 32768, 4, 620587
q1, c, -, 1024, 32768, 4, 171712
q1, r, c, 1024, 32768, 4, 160001
q1, r, h, 1024, 32768, 4, 160447
q1, d, -, 1024, 32768, 4, 620865
q1, c, -, 1024, 32768, 4, 172817
q1, r, c, 1024, 32768, 4, 159985
q1, r, h, 1024, 32768, 4, 160495
q1, d, -, 1024, 32768, 4, 620124
q1, c, -, 1024, 32768, 4, 171624
q1, r, c, 1024, 32768, 4, 159987
q1, r, h, 1024, 32768, 4, 161469
q1, d, -, 1024, 32768, 4, 621089
q1, c, -, 1024, 32768, 4, 172714
q1, r, c, 1024, 32768, 4, 225869
q1, r, h, 1024, 32768, 4, 224080
q1, d, -, 1024, 32768, 4, 726296
q1, c, -, 1024, 32768, 4, 170486
q1, r, c, 1024, 32768, 4, 225689
q1, r, h, 1024, 32768, 4, 222195
q1, d, -, 1024, 32768, 4, 728096
q1, c, -, 1024, 32768, 4, 170618
q1, r, c, 1024, 32768, 4, 223538
q1, r, h, 1024, 32768, 4, 225504
q1, d, -, 1024, 32768, 4, 727999
q1, c, -, 1024, 32768, 4, 171949
q1, r, c, 1024, 32768, 4, 223544
q1, r, h, 1024, 32768, 4, 224353
q1, d, -, 1024, 32768, 4, 727229
q1, c, -, 1024, 32768, 4, 170449
q1, r, c, 1024, 32768, 4, 225768
q1, r, h, 1024, 32768, 4, 222227
q1, d, -, 1024, 32768, 4, 727737
q1, c, -, 1024, 32768, 4, 172994
q1, r, c, 1024, 32768, 4, 225996
q1, r, h, 1024, 32768, 4, 222275
q1, d, -, 1024, 32768, 4, 728319
q1, c, -, 1024, 32768, 4, 174141
q1, r, c, 1024, 32768, 4, 225631
q1, r, h, 1024, 32768, 4, 222092
q1, d, -, 1024, 32768, 4, 727753
q1, c, -, 1024, 32768, 4, 171050
q1, r, c, 1024, 32768, 4, 226070
q1, r, h, 1024, 32768, 4, 222244
q1, d, -, 1024, 32768, 4, 730893
q1, c, -, 1024, 32768, 4, 172790
q1, r, c, 1024, 32768, 4, 225673
q1, r, h, 1024, 32768, 4, 222399
q1, d, -, 1024, 32768, 4, 727765
q1, c, -, 1024, 32768, 4, 171355
q1, r, c, 1024, 32768, 4, 227363
q1, r, h, 1024, 32768, 4, 222339
q1, d, -, 1024, 32768, 4, 731227
q1, c, -, 1024, 32768, 4, 171846
q1, r, c, 1024, 32768, 4, 223539
q1, r, h, 1024, 32768, 4, 224768
q1, d, -, 1024, 32768, 4, 726982
q1, c, -, 1024, 32768, 4, 169229
q1, r, c, 1024, 32768, 4, 231120
q1, r, h, 1024, 32768, 4, 222339
q1, d, -, 1024, 32768, 4, 728513
q1, c, -, 1024, 32768, 4, 171294
q1, r, c, 1024, 32768, 4, 223536
q1, r, h, 1024, 32768, 4, 226025
q1, d, -, 1024, 32768, 4, 727636
q1, c, -, 1024, 32768, 4, 171374
q1, r, c, 1024, 32768, 4, 223606
q1, r, h, 1024, 32768, 4, 223960
q1, d, -, 1024, 32768, 4, 727491
q1, c, -, 1024, 32768, 4, 170560
q1, r, c, 1024, 32768, 4, 223545
q1, r, h, 1024, 32768, 4, 223509
q1, d, -, 1024, 32768, 4, 726748
q1, c, -, 1024, 32768, 4, 169999
q1, r, c, 1024, 32768, 4, 223552
q1, r, h, 1024, 32768, 4, 224160
q1, d, -, 1024, 32768, 4, 727238
q1, c, -, 1024, 32768, 4, 170056
q1, r, c, 1024, 32768, 4, 223547
q1, r, h, 1024, 32768, 4, 224178
q1, d, -, 1024, 32768, 4, 727311
q1, c, -, 1024, 32768, 4, 170198
q1, r, c, 1024, 32768, 4, 230271
q1, r, h, 1024, 32768, 4, 222228
q1, d, -, 1024, 32768, 4, 727291
q1, c, -, 1024, 32768, 4, 170818
q1, r, c, 1024, 32768, 4, 225990
q1, r, h, 1024, 32768, 4, 222445
q1, d, -, 1024, 32768, 4, 738714
q1, c, -, 1024, 32768, 4, 171343
q1, r, c, 1024, 32768, 4, 225782
q1, r, h, 1024, 32768, 4, 222167
q1, d, -, 1024, 32768, 4, 728096
q1, c, -, 1024, 32768, 4, 171576
q1, r, c, 1024, 32768, 4, 223584
q1, r, h, 1024, 32768, 4, 225620
q1, d, -, 1024, 32768, 4, 728094
q1, c, -, 1024, 32768, 4, 170863
q1, r, c, 1024, 32768, 4, 225654
q1, r, h, 1024, 32768, 4, 222357
q1, d, -, 1024, 32768, 4, 727194
q1, c, -, 1024, 32768, 4, 171607
q1, r, c, 1024, 32768, 4, 223544
q1, r, h, 1024, 32768, 4, 223318
q1, d, -, 1024, 32768, 4, 729651
q1, c, -, 1024, 32768, 4, 170934
q1, r, c, 1024, 32768, 4, 223558
q1, r, h, 1024, 32768, 4, 223341
q1, d, -, 1024, 32768, 4, 727406
q1, c, -, 1024, 32768, 4, 171225
q1, r, c, 1024, 32768, 4, 225822
q1, r, h, 1024, 32768, 4, 222383
q1, d, -, 1024, 32768, 4, 727216
q1, c, -, 1024, 32768, 4, 170936
q1, r, c, 1024, 32768, 4, 223539
q1, r, h, 1024, 32768, 4, 225384
q1, d, -, 1024, 32768, 4, 727861
q1, c, -, 1024, 32768, 4, 170948
q1, r, c, 1024, 32768, 4, 225692
q1, r, h, 1024, 32768, 4, 222832
q1, d, -, 1024, 32768, 4, 726557
q1, c, -, 1024, 32768, 4, 172101
q1, r, c, 1024, 32768, 4, 231337
q1, r, h, 1024, 32768, 4, 222284
q1, d, -, 1024, 32768, 4, 733012
q1, c, -, 1024, 32768, 4, 172511
q1, r, c, 1024, 32768, 4, 225683
q1, r, h, 1024, 32768, 4, 222274
q1, d, -, 1024, 32768, 4, 734769
q1, c, -, 1024, 32768, 4, 172698
q1, r, c, 1024, 32768, 4, 234394
q1, r, h, 1024, 32768, 4, 222079
q1, d, -, 1024, 32768, 4, 745262
q1, c, -, 1024, 32768, 4, 171876
q1, r, c, 1024, 32768, 4, 289310
q1, r, h, 1024, 32768, 4, 288118
q1, d, -, 1024, 32768, 4, 954249
q1, c, -, 1024, 32768, 4, 172193
q1, r, c, 1024, 32768, 4, 289718
q1, r, h, 1024, 32768, 4, 287249
q1, d, -, 1024, 32768, 4, 826717
q1, c, -, 1024, 32768, 4, 170447
q1, r, c, 1024, 32768, 4, 289415
q1, r, h, 1024, 32768, 4, 289588
q1, d, -, 1024, 32768, 4, 832287
q1, c, -, 1024, 32768, 4, 170381
q1, r, c, 1024, 32768, 4, 289686
q1, r, h, 1024, 32768, 4, 286918
q1, d, -, 1024, 32768, 4, 825488
q1, c, -, 1024, 32768, 4, 169483
q1, r, c, 1024, 32768, 4, 290422
q1, r, h, 1024, 32768, 4, 287813
q1, d, -, 1024, 32768, 4, 947830
q1, c, -, 1024, 32768, 4, 172016
q1, r, c, 1024, 32768, 4, 287166
q1, r, h, 1024, 32768, 4, 286875
q1, d, -, 1024, 32768, 4, 826629
q1, c, -, 1024, 32768, 4, 171932
q1, r, c, 1024, 32768, 4, 289360
q1, r, h, 1024, 32768, 4, 289271
q1, d, -, 1024, 32768, 4, 828778
q1, c, -, 1024, 32768, 4, 171296
q1, r, c, 1024, 32768, 4, 289756
q1, r, h, 1024, 32768, 4, 288702
q1, d, -, 1024, 32768, 4, 827611
q1, c, -, 1024, 32768, 4, 170880
q1, r, c, 1024, 32768, 4, 289751
q1, r, h, 1024, 32768, 4, 286771
q1, d, -, 1024, 32768, 4, 827721
q1, c, -, 1024, 32768, 4, 290327
q1, r, c, 1024, 32768, 4, 287162
q1, r, h, 1024, 32768, 4, 286543
q1, d, -, 1024, 32768, 4, 829844
q1, c, -, 1024, 32768, 4, 172378
q1, r, c, 1024, 32768, 4, 289382
q1, r, h, 1024, 32768, 4, 288384
q1, d, -, 1024, 32768, 4, 827879
q1, c, -, 1024, 32768, 4, 170053
q1, r, c, 1024, 32768, 4, 289367
q1, r, h, 1024, 32768, 4, 285781
q1, d, -, 1024, 32768, 4, 829327
q1, c, -, 1024, 32768, 4, 171173
q1, r, c, 1024, 32768, 4, 289501
q1, r, h, 1024, 32768, 4, 285788
q1, d, -, 1024, 32768, 4, 828636
q1, c, -, 1024, 32768, 4, 171447
q1, r, c, 1024, 32768, 4, 289403
q1, r, h, 1024, 32768, 4, 286684
q1, d, -, 1024, 32768, 4, 829045
q1, c, -, 1024, 32768, 4, 170701
q1, r, c, 1024, 32768, 4, 287216
q1, r, h, 1024, 32768, 4, 292461
q1, d, -, 1024, 32768, 4, 827037
q1, c, -, 1024, 32768, 4, 171912
q1, r, c, 1024, 32768, 4, 289622
q1, r, h, 1024, 32768, 4, 285505
q1, d, -, 1024, 32768, 4, 825536
q1, c, -, 1024, 32768, 4, 171686
q1, r, c, 1024, 32768, 4, 289069
q1, r, h, 1024, 32768, 4, 287974
q1, d, -, 1024, 32768, 4, 827782
q1, c, -, 1024, 32768, 4, 170116
q1, r, c, 1024, 32768, 4, 292312
q1, r, h, 1024, 32768, 4, 285788
q1, d, -, 1024, 32768, 4, 825821
q1, c, -, 1024, 32768, 4, 172248
q1, r, c, 1024, 32768, 4, 289752
q1, r, h, 1024, 32768, 4, 286497
q1, d, -, 1024, 32768, 4, 829365
q1, c, -, 1024, 32768, 4, 170160
q1, r, c, 1024, 32768, 4, 289441
q1, r, h, 1024, 32768, 4, 286531
q1, d, -, 1024, 32768, 4, 825267
q1, c, -, 1024, 32768, 4, 170468
q1, r, c, 1024, 32768, 4, 289520
q1, r, h, 1024, 32768, 4, 289252
q1, d, -, 1024, 32768, 4, 828581
q1, c, -, 1024, 32768, 4, 171103
q1, r, c, 1024, 32768, 4, 289817
q1, r, h, 1024, 32768, 4, 289807
q1, d, -, 1024, 32768, 4, 827068
q1, c, -, 1024, 32768, 4, 171216
q1, r, c, 1024, 32768, 4, 289398
q1, r, h, 1024, 32768, 4, 286848
q1, d, -, 1024, 32768, 4, 830177
q1, c, -, 1024, 32768, 4, 169574
q1, r, c, 1024, 32768, 4, 289613
q1, r, h, 1024, 32768, 4, 286743
q1, d, -, 1024, 32768, 4, 826434
q1, c, -, 1024, 32768, 4, 171028
q1, r, c, 1024, 32768, 4, 287207
q1, r, h, 1024, 32768, 4, 287092
q1, d, -, 1024, 32768, 4, 826662
q1, c, -, 1024, 32768, 4, 171269
q1, r, c, 1024, 32768, 4, 289332
q1, r, h, 1024, 32768, 4, 285866
q1, d, -, 1024, 32768, 4, 835254
q1, c, -, 1024, 32768, 4, 171522
q1, r, c, 1024, 32768, 4, 289669
q1, r, h, 1024, 32768, 4, 286899
q1, d, -, 1024, 32768, 4, 832263
q1, c, -, 1024, 32768, 4, 171080
q1, r, c, 1024, 32768, 4, 292042
q1, r, h, 1024, 32768, 4, 285713
q1, d, -, 1024, 32768, 4, 827362
q1, c, -, 1024, 32768, 4, 173807
q1, r, c, 1024, 32768, 4, 289163
q1, r, h, 1024, 32768, 4, 285776
q1, d, -, 1024, 32768, 4, 824928
q1, c, -, 1024, 32768, 4, 170311
q1, r, c, 1024, 32768, 4, 287202
q1, r, h, 1024, 32768, 4, 292658
q1, d, -, 1024, 32768, 4, 826928
q1, c, -, 1024, 32768, 4, 170849
q1, r, c, 1024, 32768, 4, 353498
q1, r, h, 1024, 32768, 4, 350359
q1, d, -, 1024, 32768, 4, 942019
q1, c, -, 1024, 32768, 4, 173621
q1, r, c, 1024, 32768, 4, 352956
q1, r, h, 1024, 32768, 4, 350059
q1, d, -, 1024, 32768, 4, 943400
q1, c, -, 1024, 32768, 4, 171543
q1, r, c, 1024, 32768, 4, 353061
q1, r, h, 1024, 32768, 4, 349158
q1, d, -, 1024, 32768, 4, 942646
q1, c, -, 1024, 32768, 4, 171062
q1, r, c, 1024, 32768, 4, 361324
q1, r, h, 1024, 32768, 4, 352514
q1, d, -, 1024, 32768, 4, 942315
q1, c, -, 1024, 32768, 4, 173079
q1, r, c, 1024, 32768, 4, 360726
q1, r, h, 1024, 32768, 4, 356855
q1, d, -, 1024, 32768, 4, 942551
q1, c, -, 1024, 32768, 4, 170462
q1, r, c, 1024, 32768, 4, 353441
q1, r, h, 1024, 32768, 4, 350472
q1, d, -, 1024, 32768, 4, 941120
q1, c, -, 1024, 32768, 4, 171845
q1, r, c, 1024, 32768, 4, 368285
q1, r, h, 1024, 32768, 4, 351309
q1, d, -, 1024, 32768, 4, 943044
q1, c, -, 1024, 32768, 4, 171367
q1, r, c, 1024, 32768, 4, 352897
q1, r, h, 1024, 32768, 4, 349902
q1, d, -, 1024, 32768, 4, 941502
q1, c, -, 1024, 32768, 4, 171219
q1, r, c, 1024, 32768, 4, 352342
q1, r, h, 1024, 32768, 4, 350169
q1, d, -, 1024, 32768, 4, 941015
q1, c, -, 1024, 32768, 4, 170171
q1, r, c, 1024, 32768, 4, 358923
q1, r, h, 1024, 32768, 4, 350150
q1, d, -, 1024, 32768, 4, 941390
q1, c, -, 1024, 32768, 4, 170704
q1, r, c, 1024, 32768, 4, 354952
q1, r, h, 1024, 32768, 4, 350570
q1, d, -, 1024, 32768, 4, 941532
q1, c, -, 1024, 32768, 4, 171479
q1, r, c, 1024, 32768, 4, 353418
q1, r, h, 1024, 32768, 4, 354232
q1, d, -, 1024, 32768, 4, 942944
q1, c, -, 1024, 32768, 4, 172110
q1, r, c, 1024, 32768, 4, 353171
q1, r, h, 1024, 32768, 4, 352780
q1, d, -, 1024, 32768, 4, 942619
q1, c, -, 1024, 32768, 4, 171857
q1, r, c, 1024, 32768, 4, 352624
q1, r, h, 1024, 32768, 4, 349243
q1, d, -, 1024, 32768, 4, 942935
q1, c, -, 1024, 32768, 4, 171050
q1, r, c, 1024, 32768, 4, 352199
q1, r, h, 1024, 32768, 4, 350034
q1, d, -, 1024, 32768, 4, 941701
q1, c, -, 1024, 32768, 4, 170769
q1, r, c, 1024, 32768, 4, 353243
q1, r, h, 1024, 32768, 4, 353317
q1, d, -, 1024, 32768, 4, 943534
q1, c, -, 1024, 32768, 4, 171226
q1, r, c, 1024, 32768, 4, 353988
q1, r, h, 1024, 32768, 4, 355446
q1, d, -, 1024, 32768, 4, 941089
q1, c, -, 1024, 32768, 4, 170846
q1, r, c, 1024, 32768, 4, 350775
q1, r, h, 1024, 32768, 4, 351189
q1, d, -, 1024, 32768, 4, 942641
q1, c, -, 1024, 32768, 4, 171069
q1, r, c, 1024, 32768, 4, 352248
