bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, r, c, 64, 262144, 4, 4, 602388
sum, d, c, 64, 262144, 4, 4, 674760
sum, r, h, 64, 262144, 4, 4, 444976
sum, d, h, 64, 262144, 4, 4, 655483
sum, r, c, 64, 262144, 4, 4, 602544
sum, d, c, 64, 262144, 4, 4, 657060
sum, r, h, 64, 262144, 4, 4, 445798
sum, d, h, 64, 262144, 4, 4, 655797
sum, r, c, 64, 262144, 4, 4, 602515
sum, d, c, 64, 262144, 4, 4, 656043
sum, r, h, 64, 262144, 4, 4, 447443
sum, d, h, 64, 262144, 4, 4, 657587
sum, r, c, 64, 262144, 4, 4, 602526
sum, d, c, 64, 262144, 4, 4, 684573
sum, r, h, 64, 262144, 4, 4, 445181
sum, d, h, 64, 262144, 4, 4, 656858
sum, r, c, 64, 262144, 4, 4, 602561
sum, d, c, 64, 262144, 4, 4, 674056
sum, r, h, 64, 262144, 4, 4, 445031
sum, d, h, 64, 262144, 4, 4, 654602
sum, r, c, 64, 262144, 4, 4, 602401
sum, d, c, 64, 262144, 4, 4, 657568
sum, r, h, 64, 262144, 4, 4, 446160
sum, d, h, 64, 262144, 4, 4, 655298
sum, r, c, 64, 262144, 4, 4, 602511
sum, d, c, 64, 262144, 4, 4, 654897
sum, r, h, 64, 262144, 4, 4, 447798
sum, d, h, 64, 262144, 4, 4, 658600
sum, r, c, 64, 262144, 4, 4, 602469
sum, d, c, 64, 262144, 4, 4, 655752
sum, r, h, 64, 262144, 4, 4, 449827
sum, d, h, 64, 262144, 4, 4, 657228
sum, r, c, 64, 262144, 4, 4, 602438
sum, d, c, 64, 262144, 4, 4, 680724
sum, r, h, 64, 262144, 4, 4, 446159
sum, d, h, 64, 262144, 4, 4, 659782
sum, r, c, 64, 262144, 4, 4, 602441
sum, d, c, 64, 262144, 4, 4, 685248
sum, r, h, 64, 262144, 4, 4, 445658
sum, d, h, 64, 262144, 4, 4, 656356
sum, r, c, 64, 262144, 4, 4, 602539
sum, d, c, 64, 262144, 4, 4, 659333
sum, r, h, 64, 262144, 4, 4, 445334
sum, d, h, 64, 262144, 4, 4, 657573
sum, r, c, 64, 262144, 4, 4, 602477
sum, d, c, 64, 262144, 4, 4, 655420
